"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-07",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-08",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-09",,,"0.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-10",,,"0.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-11",,,"0.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-12",,,"16.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-13",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-14",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-15",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-16",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-17",,,"3.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-18",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-19",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-20",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-21",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-22",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-23",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-24",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-26",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-27",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-28",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-02-29",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-01",,,"13.2",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-02",,,"3.6",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-03",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-04",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-05",,,"3.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-06",,,"7.6",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-07",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-08",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-09",,,"5.6",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-10",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-11",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-12",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-13",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-14",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-15",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-16",,,"16.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-17",,,"1.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-18",,,"23.1",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-19",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-20",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-21",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-22",,,"35.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-23",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-24",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-25",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-26",,,"38.9",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-27",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-28",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-29",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-30",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-03-31",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-01",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-02",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-03",,,"0.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-04",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-05",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-06",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-07",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-08",,,"0.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-09",,,"2.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-10",,,"3.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-11",,,"46.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-12",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-13",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-14",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-15",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-16",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-17",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-18",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-19",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-20",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-21",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-22",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-23",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-24",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-25",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-26",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-27",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-28",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-29",,,"0.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-04-30",,,"72.4",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-01",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-02",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-03",,,"6.6",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-04",,,"18.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-05",,,"0.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-06",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-07",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-08",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-09",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-10",,,"0.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-11",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-12",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-13",,,"7.1",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-14",,,"27.4",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-15",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-16",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-17",,,"22.9",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-18",,,"6.6",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-19",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-20",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-21",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-22",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-23",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-24",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-25",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-26",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-27",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-28",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-29",,,"35.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-30",,,"1.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-05-31",,,"29.7",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-01",,,"31.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-02",,,"34.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-03",,,"4.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-04",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-05",,,"4.1",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-06",,,"5.1",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-07",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-08",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-09",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-10",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-11",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-12",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-13",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-14",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-15",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-16",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-17",,,"34.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-18",,,"2.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-19",,,"0.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-20",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-21",,,"2.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-22",,,"0.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-23",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-24",,,"8.9",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-25",,,"0.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-26",,,"9.9",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-27",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-28",,,"0.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-29",,,"15.7",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-06-30",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-01",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-02",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-03",,,"0.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-04",,,"0.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-05",,,"1.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-06",,,"68.8",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-07",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-08",,,"9.9",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-09",,,"2.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-10",,,"3.6",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-11",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-12",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-13",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-14",,,"23.6",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-15",,,"2.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-16",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-17",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-18",,,"15.7",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-19",,,"21.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-20",,,"5.3",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-21",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-22",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-23",,,"2.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-24",,,"9.7",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-25",,,"14.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-26",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-27",,,"26.9",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-28",,,"0.5",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-29",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-30",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-07-31",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-01",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-02",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-03",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-04",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-05",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-06",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-07",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-08",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-09",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-10",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-11",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-12",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-13",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-14",,,"17.0",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-15",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-16",,,"26.7",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-17",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-18",,,"11.9",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-19",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-20",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-21",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-22",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-23",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-24",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-25",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-26",,,"13.2",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-27",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-28",,,"0.0","0.0",,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-29",,,"4.1",,,,,,
"US1LASM0002","ST. MARTINVILLE 0.2 S, LA US","30.12212","-91.83098","6.7","2024-08-30",,,"16.0",,,,,,
